name,dapp_sector,dapp_category,sub_category,is_active,is_multi_chain,governance_type,ownership_status,level_of_decentralisation,research_comments,tags,token_symbol,token_type,website,launch_date,chains,raised_capital,tvl,tvl_ratio,market_cap,circulating_supply,total_supply,price,users,volume,transactions,total_liquidity_usd,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,liquidity_usd,gov_numeric,own_numeric,decent_numeric,governance_score,chain_count,market_cap_norm,users_norm,tvl_norm,market_maturity,volatility_index,liquidity_efficiency,tx_per_user,volume_per_user,market_cap_per_user,has_token,token_type_clean,token_type_primary,is_governance_token,is_utility_token,is_reward_token,is_multi_type_token,is_defi,is_prediction_market,is_rwa,is_ai,is_depin,is_gaming,is_social,activity_signal_count,governance_complete,data_completeness_score,eligible_loose,analysis_eligible,primary_sub_tag,in_primary_cohort,in_secondary_cohort,primary_cohort_id,secondary_cohort_id
Alien Base,exchanges,DEX,"AMM DEX, DAO Tooling, Farming, Marketplace",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,"ALB is positioned as governance token, but marketplace/ops remain team-run on Base → semi","Farming, Exchanges, Staking, Yield, DeFi, base-ecosystem, Decentralized Exchange (DEX), Decentralized Finance (DeFi), Base Ecosystem, Exchange-based Tokens",ALB,UTILITY,https://alienbase.xyz,,"b3,base",0.0,8010067.0,,5508014.734,216524642.1,432047816.4,0.02519416134,2346,7656135.39,10269,0.58191238,8.76110394,20.32502348,-25.8055183,-47.41611154,-67.17447674,7882118.0,581912.38,2,0.0,1,0.2833333333333333,2,15.521714995398861,7.760893195851024,15.896209808396772,0.6322035660978449,1313714.5803723333,1.4542566399750665,4.377237851662404,3263.484820971867,2347.8323674339304,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,5,True,1.0,True,False,AMM DEX,False,False,,
KLAYswap,exchanges,DEX,"AMM DEX, Farming, Staking, Yield Optimizer",True,False,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,KSP→vKSP voting under “KLAYswap DAO”; team/foundation executes upgrades and ops,"Farming, Exchanges, Staking, Yield, DeFi, klaytn-ecosystem",KSP,UTILITY,https://klayswap.com/,,kaia,0.0,,,0.0,79571063.1,111865659.2,,2318,4256385.75,6627,0.0,0.0,-56.88307405,-81.44724615,-87.87771289,-90.06791807,4834001.0,0.0,2,0.0,1,0.2833333333333333,1,0.0,7.7488913372555315,0.0,0.14399086327335947,805719.54599186,,2.85893011216566,1836.231988783434,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Drip Tools,exchanges,DEX,AMM DEX,True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,“Drip Tools” product/content—no verifiable DAO; operations controlled by the site operator.,"Exchanges, DeFi",,,https://drip.tools,,"arbitrum,avalanche,base,bnb-chain,ethereum,optimism,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,8568.01,3076,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,7,0.0,7.745435610274381,0.0,0.14392664852448817,0.0,,1.3316017316017317,3.7090952380952382,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
BaseSwap,exchanges,DEX,"AMM DEX, DAO Tooling",True,False,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,BSWAP token with “decentralized governance” messaging; practical execution/infra by team,"base-ecosystem, Decentralized Exchange (DEX), Decentralized Finance (DeFi), Base Ecosystem, Exchange-based Tokens",BSWAP,UTILITY,https://baseswap.fi/,,base,0.0,1397033.0,,119547.1382,7210854.584,10000000.0,0.01669436669,2280,154715.68,23551,1.08519081,3.57317374,-21.77243241,-58.62167667,-48.79838212,-63.53128113,1396896.0,1085190.81,2,0.0,1,0.2833333333333333,1,11.691474399364953,7.732369222284388,14.149861975809795,0.538295973270897,232848.7161576783,11.686043020643384,10.32938596491228,67.85775438596491,52.432955350877194,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,5,True,1.0,True,False,AMM DEX,False,False,,
DyorSwap,exchanges,DEX,"AMM DEX, DAO Tooling, Farming",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Small DEX; token exists but no public, binding governance—team controls routing/params → semi","Pools, Farming, bnb-chain-ecosystem",DYOR,UTILITY,https://dyorswap.finance/swap,,"blast,soneium,unichain",0.0,,,181992.4141,0.0,78563917299.0,2.685958629e-06,2267,3455.79,6802,0.0,-0.15079228,2.11100378,4.73450806,21.516346,23.90464102,3526685.0,0.0,1,0.0,1,0.21666666666666667,3,12.111725779140457,7.7266536648476425,0.0,0.3702331371200479,587789.5695485234,0.0,3.0004411116012353,1.5243890604322894,80.27896519629466,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,AMM DEX,False,False,,
2184,collectibles,NFT marketplace,"NFT Marketplace, DAO Tooling, Play 2 Earn",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,FSL’s “2184” is a studio game initiative; no token/DAO governance for game ops,"NFT, Games, Play to Earn",,,https://2184.fsl.com/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225,50.69,158236,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,7.70796153183549,0.0,0.14323030053482846,0.0,,71.11730337078652,0.02278202247191011,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,NFT Marketplace,False,False,,
Fulcrom Finance,defi,Derivatives,"Perpetuals, Derivatives, Yield Optimizer, Staking",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,FUL token governs parameters via votes; exchange infra and listings remain team-run,"Pools, Exchanges, Staking, Yield, DeFi, privacy, cronos-ecosystem, zksync-era-ecosystem, derivatives, perp-dex-coins",FUL,UTILITY,https://fulcrom.finance/,,"cronos,zksync-era",0.0,,,0.0,2130483491.0,20000000000.0,0.003858163451,2220,6368102.46,59654,0.68582763,-0.74271791,0.84776623,-26.60783712,-37.54440182,-56.37218087,,685827.63,2,0.0,1,0.2833333333333333,2,0.0,7.7057128238944275,0.0,0.14318851476398836,20.352483991666663,,26.87117117117117,2868.5146216216217,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Perpetuals,False,False,,
UneMeta,social,Social Network,"Social, Tokenized rewards, Community DAO, SocialFi",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,IP-centric NFT/social platform running points/rewards (“UUU” redemption mechanics); no DAO/on-chain governance surfaced—platform rules and curation remain centrally managed.,"Social, Play to Earn",UUU,SOCIAL,https://www.unemeta.com/,,"arbitrum,soneium,bnb-chain,ethereum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183,0.0,7680,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,4,0.0,7.688913336864796,0.0,0.14287634460510173,0.0,,3.5180943655519927,0.0,0.0,True,SOCIAL,SOCIAL,False,False,False,False,False,False,False,False,False,False,True,2,True,0.7,True,False,Social,False,False,,
Verax,other,Social Network,"Identity, DAO Tooling, Social",True,False,HYBRID,COMPANY_OWNED,SEMI_DECENTRALIZED,"Linea/ConsenSys-aligned on-chain attestation registry; governance docs describe early-stage governance without a token and a “proof-of-contribution” style model, but execution remains stakeholder/operator-led (no DAO-owned timelock confirmed).","Layer 2, Discussions, Social, Governance",,,https://www.ver.ax/,,linea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,5587.88,2650,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3,0.0,1,0.35,1,0.0,7.667158255319148,0.0,0.14247208897213404,0.0,,1.2406367041198503,2.616048689138577,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,True,3,True,0.8,True,False,Identity,False,False,,
waveX,exchanges,DEX,"Analytics, Farming, Staking, Yield Optimizer, Perpetuals, AMM DEX",True,False,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Soneium perps DEX (liquidity-pool model). Product uses LP representations (e.g., WLP/WELP in app flows) but no public DAO/timelock governance was evidenced; governance/ops remain team-driven.","Pools, Farming, Staking, Yield, DeFi, research, analytics",,,https://wavex.fi/,,soneium,0.0,,,0.0,0.0,0.0,,2061,4364115.6,208654,,,,,,,546651.0,,1,0.0,1,0.21666666666666667,1,0.0,7.631431664576906,0.0,0.14180821301634972,91108.5,,101.23920426977196,2117.4748180494903,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Analytics,False,False,,
OKX NFT Marketplace,marketplaces,NFT marketplace,"NFT Marketplace, Marketplace, DAO Tooling",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Centralized marketplace by OKX with platform terms/policies; no community governance over ops,"NFT, Marketplaces",,,https://www.okx.com/,,"arbitrum,avalanche,base,bnb-chain,ethereum,kaia,linea,optimism,polygon,solana,zksync-era",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,3805306.29,9195,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,11,0.0,7.62608275807238,0.0,0.14170881896994567,0.0,,4.485365853658537,1856.2469707317073,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,NFT Marketplace,False,False,,
Reservoir,marketplaces,Lending,"Marketplace, Analytics, Lending",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Developer-facing NFT trading/data infrastructure (aggregates major marketplaces; provides APIs/SDKs). Open-source marketplace reference exists, but no token/DAO governance—platform direction is centrally operated.","research, analytics, Decentralized Finance (DeFi), BNB Chain Ecosystem, Lending/Borrowing Protocols, Solana Ecosystem, Berachain Ecosystem",,,http://www.reservoir.market/,,"arbitrum,ethereum,optimism,polygon",0.0,0.0,,5064050.0,199991705.0,1000000000.0,0.02537997,2031,2375064.07,4615,,4.20422,-14.48095,-49.3342,,,22.0,,1,0.0,1,0.21666666666666667,4,15.437677313845484,7.616775808698373,0.0,0.4304323131812109,15.003228333333334,0.0,2.272279665189562,1169.406238306253,2493.377646479567,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,Marketplace,False,False,,
Sonus Exchange,exchanges,DEX,"AMM DEX, DAO Tooling, Staking, Yield Optimizer",True,False,ONCHAIN_TOKEN_GOVERNANCE,COMPANY_OWNED,SEMI_DECENTRALIZED,"Native ve(3,3) DEX on Soneium; SONUS/veSONUS used for governance, while execution/ops handled by core team","NFT, Exchanges, Staking, Yield, DeFi",SONUS,GOVERNANCE,https://sonus.exchange,,soneium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,15341.62,12929,0.0,0.0,0.0,0.0,0.0,0.0,77263.0,0.0,5,0.0,1,0.4833333333333334,1,0.0,7.613818684808629,0.0,0.14148092643414442,12877.166666666666,,6.384691358024692,7.576108641975309,0.0,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
MM Finance,exchanges,DEX,"AMM DEX, Farming, Staking, Yield Optimizer",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,MMF proposals/votes exist; multisig/team executes on Cronos → semi,"Farming, Exchanges, Staking, Yield, DeFi, cronos-ecosystem",MMF,UTILITY,https://mm.finance/,,"arbitrum,cronos,polygon",0.0,,,3512.360483,0.0,960069873.0,0.0001294877983,1999,15908656.21,23838,2.11065928,2.88659033,3.34701542,-21.44860664,-32.81414408,-47.47957787,1931308.0,2110659.2800000003,2,0.0,1,0.2833333333333333,3,8.164328261006494,7.600902459542082,0.0,0.2940259037100018,321902.66265572334,0.0,11.92496248124062,7958.307258629315,1.7570587708854426,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,AMM DEX,False,False,,
SpookySwap,exchanges,DEX,"AMM DEX, Identity",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,BOO token; Snapshot used for emissions/partnership votes; team executes,"ethereum-ecosystem, avalanche-ecosystem, fantom-ecosystem, olympus-pro-ecosystem, Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), Avalanche Ecosystem, Fantom Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Exchange-based Tokens",BOO,UTILITY,https://spooky.fi/,,"bttc,fantom,other",0.0,2084961.0,0.13264911,0.0,7259209.71,7259209.71,0.03809894524,1996,4072222.86,346,0.0,1.59509801,-14.25091899,-36.3217174,-56.57267813,-80.47521795,2085219.0,0.0,2,0.0,1,0.2833333333333333,3,0.0,7.599401333415815,14.550261187629289,0.32200933547049637,347568.03593841335,,0.17334669338677355,2040.1918136272545,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,AMM DEX,False,False,,
INIT Capital,exchanges,Analytics,Analytics,True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Money-market “liquidity hook” app; materials don’t expose a binding DAO for INIT Capital product,"research, analytics, platform, smart-contracts, dapp, ethereum-ecosystem, layer-2, base-ecosystem",,,https://init.capital/,,"blast,mantle",18.6,,,0.0,0.0,0.0,0.0,1988,102628617.1,9781,,,,,,,12555747.0,,1,0.0,0,0.06666666666666667,2,0.0,7.5953872788539725,0.0,0.1411384317546807,2092624.5,,4.920020120724346,51624.052867203216,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,Analytics,False,False,,
Treeverse,collectibles,NFT marketplace,NFT Marketplace,True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"MMORPG by Endless Clouds; third-party coverage references $END tokenomics and in-game economy plans, but no binding DAO/timelock governance is evidenced as controlling protocol execution—treat as studio-led governance narrative.",,ROOT,REWARD,https://www.treeverse.net/,,"ethereum,immutablezkevm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.0,3331,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,0.0,7.59488438721652,0.0,0.14112908695968251,0.0,,1.6763965777554102,0.0,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,False,False,2,True,0.7,True,False,NFT Marketplace,False,False,,
Rarible,marketplaces,NFT marketplace,"NFT Marketplace, Marketplace, DAO Tooling",True,True,SNAPSHOT_OFFCHAIN,FOUNDATION_OWNED,SEMI_DECENTRALIZED,RARI DAO governs protocol/treasury via proposals/Snapshot; RARI Foundation supports execution,"collectibles-nfts, dao, ethereum-ecosystem, coinbase-ventures-portfolio, governance, coinfund-portfolio, base-ecosystem, NFT, Ethereum Ecosystem, NFT Marketplace, Coinbase Ventures Portfolio, Energi Ecosystem, Made in USA, Base Ecosystem",RARI,UTILITY,https://rarible.com,,"arbitrum,base,celo,ethereum,etherlink,lisk,mantle,oasys-saakuru-verse,polygon,zksync-era",111.65,0.0,,7236501.161,19488927.79,25000000.0,0.9133787905,1954,185677.89,7393,0.03144966,-3.32394309,-5.56225477,-8.6922514,-8.78104165,4.48117269,0.0,31449.659999999996,2,1.0,1,0.3833333333333333,10,15.794648520684778,7.578145472419466,0.0,0.43639474021273106,5.1401106,0.0,3.783520982599795,95.02450870010236,3703.4294580348005,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,False,4,True,0.9,True,False,NFT Marketplace,False,False,,
Curve,exchanges,DEX,"AMM DEX, Lending, Analytics, DEX Aggregator, Yield Tool",True,True,DAO_WITH_TIMELOCK,DAO_OWNED,DECENTRALIZED,Mature DeFi DEX governed by Curve DAO: veCRV mechanics and DAO governance widely documented; active tokenholder governance with executable control paths and ongoing proposal activity.,,CRV,GOVERNANCE,https://curve.fi/,,"arbitrum,aurora,avalanche,base,bnb-chain,celo,ethereum,fantom,optimism,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908,1460594748.0,2529,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,3.0,2,1.0,10,0.0,7.554334823725748,0.0,0.14037558992400695,0.0,,1.3254716981132075,765510.8742138365,0.0,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Access Protocol,social,Payments/RWA,"SocialFi, Social, DAO Tooling, Payments",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Creator paywall protocol where users stake ACS; decentralized governance slated later → centralized today,"Content Creation, NFT, solana-ecosystem, SocialFi, Solana Ecosystem",ACS,UTILITY,https://hub.accessprotocol.co/creators,,solana,0.0,0.0,,18192563.72,44612079795.0,89460528412.0,0.0004115299715,1869,1197.56,9695,1.76442803,0.62846848,-18.16412533,-31.21113795,-48.9066748,-65.90409202,0.0,1764428.03,1,0.0,0,0.06666666666666667,1,16.71652353670701,7.533693709848633,0.0,0.4528204469181196,27.469083096666665,0.0,5.187265917602996,0.640749063670412,9733.848967362224,True,UTILITY,UTILITY,False,True,False,False,False,False,True,False,False,False,True,4,True,0.9,True,False,SocialFi,False,False,,
Ebisu's Bay,collectibles,NFT marketplace,"NFT Marketplace, Marketplace, Play 2 Earn, Staking",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,Ebisu’s Bay runs gamified DAO elements (Fortune→Mitama) for community voting; marketplace ops by team,"NFT, Exchanges, Staking, Games, Marketplaces, cronos-ecosystem",FRTN,UTILITY,https://ebisusbay.com/,,"cronos,other",0.0,,,190145.6452,0.0,0.0,0.001254905637,1861,806472.2,16917,0.2902081,-10.94331507,-15.74260493,4.59531174,3.82362993,11.78523067,1494552.0,290208.10000000003,2,0.0,1,0.2833333333333333,2,12.155550870287279,7.529406457837013,0.0,0.3673879956427431,249099.81501539002,0.0,9.090274046211714,433.3542181622783,102.17390929607738,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,False,4,True,0.9,True,False,NFT Marketplace,False,False,,
Gunnies,collectibles,NFT marketplace,"NFT Marketplace, Play 2 Earn",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"PvPvE shooter deployed with on-chain interactions (e.g., gasless infra narratives), but no DAO/governance token execution found; core gameplay rules/economy and upgrades remain studio-controlled.","NFT, Games, Play to Earn",,,https://gunnies.io/,,"core,skale-nebula",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860,0.0,3857,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,0.0,7.528869256642251,0.0,0.13990238558695955,0.0,,2.0736559139784947,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,NFT Marketplace,False,False,,
Sologenic,marketplaces,DEX,"Marketplace, AMM DEX, Wallet",True,False,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,XRPL DEX/NFT suite; SOLO is utility token—no binding DAO controlling platform policies,"xrp-ecosystem, bnb-chain-ecosystem, Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Wallets, XRP Ledger Ecosystem, Exchange-based Tokens",SOLO,UTILITY,https://sologenic.org/,,xrpl,0.0,0.0,,73000842.11,398776003.2,398776003.2,0.2800644933,1858,16202649.95,11066,-0.93842542,-4.62870416,-11.25518718,-23.91627375,-34.56884095,15.48008233,,-938425.4199999999,1,0.0,1,0.21666666666666667,1,18.105981548498026,7.527793987721444,0.0,0.47871275170807326,14.974848061666668,0.0,5.955866523143165,8720.47898277718,39290.01189989236,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,Marketplace,False,False,,
Playw3,gambling,Casino,Casino,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Web3 skill-games/iGaming platform; site positions GCOIN as the ecosystem utility token, but platform ToS and product controls indicate operator-managed governance rather than DAO-owned execution.","Gambling, Casino, Sportsbooks",GCOIN,UTILITY,https://playw3.com/,,playblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851,0.0,7506525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,7.524021415206125,0.0,0.13981230239402018,0.0,,4055.388978930308,0.0,0.0,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Casino,False,False,,
Arbswap,exchanges,DEX,"AMM DEX, DAO Tooling, Farming, Staking",True,False,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,"ARBS token used for staking/governance; DAO launch noted, while product ops remain team-run","Layer 2, Farming, Exchanges, Yield, DeFi, arbitrum-ecosystem, Arbitrum Ecosystem",ARBS,UTILITY,https://arbswap.io/,,arbitrum,0.0,551419.0,,0.0,0.0,90001958.0,4.166e-05,1837,99234.21,11334,0.0,0.0,-6.71570193,-19.05834119,-19.0581531,-52.82799095,551418.0,0.0,2,0.0,1,0.2833333333333333,1,0.0,7.516433302915632,13.22025204822344,0.3039413978322707,91919.27669786167,,6.16984213391399,54.01971148611867,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,False,AMM DEX,False,False,,
SOMESING,social,SocialFi,"SocialFi, Social, DAO Tooling",True,False,NONE,COMPANY_OWNED,CENTRALIZED,K-pop karaoke app on Klaytn with SSX token; no public governance process—company controls product,"Content Creation, NFT, Social, Play to Earn, klaytn-ecosystem, SocialFi, Kaia Ecosystem, DWF Labs Portfolio",SSX,UTILITY,https://somesing.io,,kaia,0.0,0.0,,350876.0,3265980362.0,6000000000.0,3.1297438e-05,1822,0.32,428150,-0.31752544,-1.65535759,-14.83226923,-41.26334932,-53.46952104,-45.0958044,,-317525.44,0,0.0,0,0.0,1,12.768191013683564,7.508238774678663,0.0,0.37845943385911074,26.05271693,0.0,234.98902305159166,0.0001756311745334797,192.5773874862788,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,True,4,True,0.9,True,False,SocialFi,False,False,,
